,video,title,tags,description,category,caption
41,0baNtCyjuzA,"No No Wolfoo, It's the Fake Santa's Trap - Learns Safety Tips for Kids on Christmas | Wolfoo Channel","kids cartoons,Wolfoo channel,Wolfoo,cartoon for kids,video for kids,for kids,toddler,Wolfoo cartoon,kids playing,kids safety tips,safety tips for kids,Fake Santa catch Wolfoo,Santa Claus,Christmas for kids,kids safety,safety rules for kids,Christmas Stories,kids education,kids video,pretend play,kids animation,kids play,子供向け,キッズ,만화,woavid,2d cartoon,toys for kids,play with toys,preschool cartoons","No No Wolfoo, It's the Fake Santa's Trap - Wolfoo Learns Safety Tips for Kids on Christmas: The thief dresses up as a Santa Claus and uses Christmas gifts to lure Wolfoo into the abandoned house. Luckily, the thief's plan failed and the real Santa catch the fake Santa to rescue Wolfoo. Let's enjoy the video and learn safety tips for kids with Wolfoo to celebrate a merry Christmas and safely.
#WolfooChannel #wolfoo #safetytips #Playsafe #Christmas #Cartoon #kidsplaying #Kids
The episodes in video:
03:10 Oh No, Wolfoo Catch Santa Claus in Jail 
05:48 Who's at the Door - Safety Tips for Kids
09:12 Run! Wolfoo, It's an Earthquake
12:06 Don't Open the Door for Strangers
15:06 The Elevator Is Broken
17:28 What to Do When Get Lost?
See more of:
WOA Kid Cartoon Videos - 2D: https://bit.ly/2J1v3fi
WOA Baby Cartoon Videos - 2D: https://bit.ly/2J10tlM
Wolfoo Indonesia: https://bit.ly/3nR9gG5
Wolfoo Tiếng Việt: https://bit.ly/3l3EBTX
Wolfoo en Español: https://bit.ly/3pWohZa
Wolfoo Russian: https://bit.ly/3pXpy1S

Our suggestion: 
BabyBus - Nursery Rhymes: https://bit.ly/3fs3U0Y
Like Nastya: https://bit.ly/39aM2Xe
Vlad and Niki: https://bit.ly/2UYQRKQ
Kids Diana Show: https://bit.ly/2UTXluP

All audio and visual content in this channel is owned by SCONNECT CO., LTD.,
License Certificate Music: audiojungle.net; epidemicsound.zendesk.com

---------------------
About us:
► Email: info@woanetwork.com 
► Facebook: https://goo.gl/xBxEhB 
► Twitter: https://goo.gl/ZXm6xU 
► Woanetwork: https://goo.gl/WyWN5w 
► TopShare: https://goo.gl/K1YSsV 
THANKS FOR WATCHING AND DON’T FORGET TO SUBSCRIBE!

CREDIT
Producer - Ly Tran
Director - An Nguyen
Scriptwriter - Bich Nguyen
Artist  - Tan Pham, Ngan Nguyen, Linh Pham
Animator - Linh Pham, Thuong Nguyen, Hieu Dinh, Hop Nguyen, Tuan Nguyen, Ngoc Nguyen, Nhung Nguyen
Compositor - Linh Nguyen, Nana, Son Nguyen",\'Nursery Rhymes\',true
42,BDg6-v9V8lo,Ponytail l Nursery Rhymes & Kids Songs,"early childhood,children songs,funny,baby songs,kids song,dance baby,ABC,babies,preschool,family,animation songs,toddlers,phonics,nursery songs,badanamu,children's dance,2020,disney,dance,english,kids dance,Ponytail,바다나무,animation,nursery rhymes,children,education,children's song,english education,ponytail,2019,fun songs,kids,nursery,kids songs,songs,preschoolers","Get ready for some ponytail-shaking fun with Jess, Curly, and Punk! Next try out the free Ponytail printable on the Badanamu website. 
http://www.badanamu.com/portfolio/ponytail-activity/

Sign up for the Badanamu Club for more fun, free activities. 
http://eepurl.com/VGlwP

About Badanamu:
Badanamu started with an idea to change the world of early learning. Young children can learn and engage with ESL, phonics, and STEM lessons through our educational songs and nursery rhymes. 

We create high-quality, educational songs for you and your kids to enjoy together. Learn about animals, colors, numbers, and much more! It’s time to embark on a playful adventure full of love and discovery with the cute and adorable Badanamu friends. 

Social Media

『 Our Website: https://badanamu.com/  』
『 Facebook: https://www.facebook.com/Badanamu1?re  』
『 Instagram: https://www.instagram.com/badanamu/  』
『 Amazon Store: https://www.amazon.com/badanamu  』

Playlists 

『 Badanamu Phonics 』
https://www.youtube.com/playlist?list=PLzAVL_ayaL5QmIIJ9TLJFVRIGXiig0hQJ
『 Badanamu Compilations 』
https://www.youtube.com/playlist?list=PLzAVL_ayaL5TRvXjdA0eWUObHXGEC3Gum
『 Badanamu POP 』
https://www.youtube.com/playlist?list=PLzAVL_ayaL5Q2zlwC3kluDjkYPyHKhTDg

Video Tags

#Badanamu 
#nurseryrhymes  #kidssongs  #childrensongs  #babysongs #funsongs 
#earlychildhoodeducation #preschool #English #education 
#phonics #ponytail #ABC",\'Nursery Rhymes\',true
43,DROPdXwslmc,Yes Yes Save Things - Wolfoo Learns Good Habits for Kids | Wolfoo Family Kids Cartoon,"Wolfoo family kids cartoon,Wolfoo family,wolfoo,wolfoo english,woavid,2d,kids cartoon,cartoon for kids,子供向けアニメ,어린이 비디오,아이들이 놀이,dibujos animados,family video,family fun,funny video,preschool,cartoons,toddler,videos for toddlers,2d cartoon,kids play,for kids,Yes Yes Save Things,Wolfoo Learns Good Habits for Kids,Wolfoo Learns,Good Habits for Kids,Good Habits,educational video for kids,educational videos","Yes Yes Save Things - Wolfoo Learns Good Habits for Kids | Wolfoo Family Kids Cartoon
#woababycartoonvideo #wolfoofamily #wolfoo #kidscartoon

♥ Like, Share, Subscribe and Watch more: 
NEWEST Videos: http://bit.ly/2DuZRi6
POPULAR Uploads: http://bit.ly/37ROdMb
Wolfoo in Vietnam: https://www.youtube.com/user/QW701
Wolfoo in Spanish: https://www.youtube.com/channel/UCU_NEC65ttzbzNawlgWsrTQ
Wolfoo in Indonesia: https://www.youtube.com/channel/UCuvNb-QFBOJxuV-dzNizAoA
Wolfoo in Russia: https://www.youtube.com/channel/UCy1_srlVZj6L7ykqwbvL1ug
Woa Baby Cartoon Videos - 2D: http://bit.ly/34zUeex

Our suggestion: 
Peppa Pig Official Channel: https://bit.ly/1S1S0tN
BabyBus - Nursery Rhymes: https://bit.ly/3dNijUl
Vlad and Nikita: https://bit.ly/3e2ZVqG

♥ About this channel:
Wolfoo Family channel is special for babies and young children. We ensure babies will learn a lot from our videos (such as creativity, healthy habits, good manner, and so on...) through interesting stories that Wolfoo and friends experience in everyday.

♥ Best time for you and your family!

All audio and visual content in this channel is owned by SCONNECT CO., LTD.,
License Certificate Music: audiojungle.net; epidemicsound.zendesk.com

---------------------
About us:
► Email: info@woanetwork.com 
► Facebook: bit.ly/375pSS1
► Twitter: https://goo.gl/ZXm6xU 
► Woanetwork: https://goo.gl/WyWN5w 
► TopShare: https://goo.gl/K1YSsV 
THANKS FOR WATCHING AND DON’T FORGET TO SUBSCRIBE!

CREDIT
Producer - Ly Tran
Director - Khoa Le
Scriptwriter - Lam Nguyen
Artist - Trang Nguyen, Hieu Nguyen, Phuong Bui
Animator - Thuy Nguyen, Dung Nguyen, Quoc Anh, Phuc Doan, Phong Giang, Nga Pham
Sound Design - Hoai Le, Nana
System Administrator: My Chau",\'Nursery Rhymes\',true
44,W8N-EwcpiAI,Miss Polly Had A Dolly - Nursery Rhyme With Lyrics - Kids Songs,"miss polly had a dolly,miss polly had a dolly song,miss polly had a dolly rhyme,miss polly had a dolly song with lyrics,rhyme,rhymes,nursery rhymes,kids songs,children songs,miss polly,english nursery rhymes,popular nursery rhymes,rhymes for toddlers,rhymes with lyrics,nursery rhymes collection,nursery rhymes compilation,popular english rhymes,baby rhymes,abc song,nursery,polly,dolly,sick,quick","Miss Polly had a dolly
Who was sick, sick, sick,
So she called for the doctor
To be quick, quick, quick;
The doctor came
With his bag and his hat,
And he knocked at the door
With a rat-a-tat-tat.

He looked at the dolly
And he shook his head,
And he said ""Miss Polly,
Put her straight to bed.""
He wrote out a paper
For a pill, pill, pill,
""That'll make her better,
Yes it will, will, will!""

Click below to Subscribe to our channel for regular videos! https://www.youtube.com/user/Geethanj...

We would love to hear from you so please do leave your comments and share our videos with your loved ones!

For more preschool & phonics songs, rhymes and kids stories click below: https://www.youtube.com/user/Geethanj...

Visit our official website! http://www.musicandchants.com/

Connect with us:
google+: https://plus.google.com/u/0/b/1111428...
facebook: https://www.facebook.com/superaudioma...
twitter: https://twitter.com/musicandchants
iTunes: https://itunes.apple.com/us/artist/su...
Googleplay : https://play.google.com/store/apps/de...

Find us on
http://www.pinterest.com/navindaswani5/",\'Nursery Rhymes\',true
45,5olXdh97Ltk,ABC Alphabet Hunt | ABC Song | Learning Videos | Nursery Rhymes & Kids Songs - Little Treehouse,"abc song,nursery rhymes,children songs,kids songs,baby songs,kindergarten songs,alphabet song,toddler songs,abc alphabet,kids song,abc's,abcd,phonics,alphabet,kindergarten,abc song phonics,kid songs,colors song,phonics song,kids videos,preschool,songs,learn english,songs for kids,learn abc,education,toddlers,abcd song,children,sing-along,rhymes for kids,nursery,nursery songs,rhymes,rhymes for children,babies,cartoon,letters,educational,123,learning,kid","Hi Kids! Watch this ABC Alphabet Hunt Nursery Rhymes Collection by Little Treehouse! We hope you enjoy watching this animation as much as we did making it for you! This kids songs collection is great for learning the alphabet, numbers, shapes, colors and lots more. Happy Learning!

🌈 Download our iOS app for offline viewing: https://bit.ly/littletreehouse

🌈 Parents! Download our latest kids songs compilations here: https://wayokids.com/littletreehouse

🌈 Share this video - ABC Alphabet Hunt Nursery Rhymes Songs Collection with your friends! link: https://youtu.be/5olXdh97Ltk

🌈 Subscribe for free now to get notified about new videos - https://www.youtube.com/c/littletreebies?sub_confirmation=1

🌈 If you enjoyed this collection, you may also like these compilations: 
☀️  ABC Phonics Song: https://youtu.be/hDj-VMV-TCM
☀️  Colors Song: https://youtu.be/fghwHUdDBdg
☀️  The Numbers Song: https://youtu.be/XD9_CCfHKSA
☀️  The Shapes song: https://youtu.be/qZUSrwd2goU
☀️  The Wheels on the Bus: https://youtu.be/he6U6QrY8nM
☀️  Five Little Monkeys: https://youtu.be/fyPEW0BuxZ4
☀️  Shoo Fly Don’t Bother Me! - https://youtu.be/jFtpg9nHqOg
☀️  Hush Little Baby: https://youtu.be/heWJK_I3oJI
☀️  Johny Johny Yes Papa: https://youtu.be/GvMoBap_3uI
☀️  The Giant Elephant Song: https://youtu.be/Wd8c9nBea0k
☀️  ABC Hip Hop Song: https://youtu.be/VZds2eeSWZY
☀️  Old Macdonald Had a Farm: https://youtu.be/GzL8nPoP36Y
☀️  Bingo: https://youtu.be/8GCJz6Tnqt4
☀️  This is the Way: https://youtu.be/wlrFNqxVMJs
☀️  Ten in the Bed: https://youtu.be/4r2JzEGjaBc
☀️  Humpty Dumpty: https://youtu.be/dNGvFQZxTVo
☀️  Hot Cross Buns: https://youtu.be/jszJBdF1bmI
☀️  Itsy Bitsy Spider: https://youtu.be/6w4uFrNrGLA
☀️  Kaboochi: https://youtu.be/Fw7essjVPmI


Little Treehouse™ is a channel of 3D animated nursery rhymes created for young children, ages 1 to 4. We hope you enjoy this cartoon nursery rhymes collection!

**************************************************************

Nursery rhymes / baby songs / kids songs accelerate phonemic awareness improving children's word comprehension, reading and writing skills. Rhymes for children with actions teach children basic skills; boosts memory, listening skills and ability to follow directions. This song is great for brain breaks, indoor recess and literacy awareness. Toddlers, preschoolers and kindergarten aged children will laugh with joy as they participate in this super simple, easy to learn, nursery rhyme song that makes learning fun and exciting. Also great for esl and efl. 

Little Treehouse is a one stop shop for preschoolers to engage in a fun 3D animated learning experience with our little treehouse inhabitants, whom we adoringly call Treebies. The main focus of this channel is to help teach your little ones about the basics: 
 

1. Rhymes for Children (Logic, music)
2. Shapes
3. Colours
4. Numbers
5. Letters
6. Fables and original stories
7. Lullabies

.... and much much more! New content is uploaded weekly. We hope you like our content but are always happy to hear from you on how we can improve and what you'd like to see in the pipeline! You can contact us through the various social media channels listed below. 

If you enjoy our content, don't forget to support us and subscribe :)

Find Little Treehouse on:
Web: http://www.uspstudios.co
G+ : https://plus.google.com/+LittleTreebies

SUBSCRIBE: https://www.youtube.com/c/littletreebies?sub_confirmation=1

Click on the Link Below to Watch and Read Wonderful Stories from Little Treehouse only on Rivet! :
https://rivet.area120.com/read/#/category/youtube/Little%20Treehouse?utm_source=youtube_direct&utm_campaign=Little%20Treehouse

 © USP Studios Private Limited
#littletreehouse #abcsong #nurseryrhymes",\'Nursery Rhymes\',true
46,c_z7AE6KT9k,Old McDonald Nursery Rhyme Sing Along w/ Josh & Blue 🐷 Blue's Clues & You!,"Old McDonald Nursery Rhyme,Josh and Blue,blue and josh,blue and you songs,sing with blue and josh,Blue's Clues,Blue's Clues & You,Blue's Clues music video,Blue's Clues Nick Jr.,nick jr,fun,animation,cartoons,kids,nickelodeon,entertainment,watch on Nick Jr.,Nick Jr. Episodes,video,NickJr.com,series,fun for kids,singing,dancing,songs for kids,listen,music notes,favorite song,tune,vocal,express yourself,melody,entertainment for kids,Nick Junior,Nick Jr. Shows","Join Josh and Blue at Old McDonald's farm for this Nursery Rhyme Sing-Along! Old McDonald's farm has cows, sheep, pigs... and a few friends you might not expect! Check out Blue's Clues & You! The all new series comes to Nickelodeon this November!  

#StayHome #WithMe #BluesClues #NickJr #Nick

Watch More Blaze and the Monster Machines on YouTube: https://at.nick.com/BMMYouTube

Watch More Blue’s Clues & You! on YouTube: https://at.nick.com/BCYYouTube

***ADVERTISEMENT***

SUBSCRIBE NOW: https://www.youtube.com/user/nickelodeonjuniorfr?sub_confirmation=1

It's sing along time with your Nick Jr. friends! Sing dance, and learn popular songs and nursery rhymes! Looking for a fun and easy way to learn English and Spanish? Canticos classic nursery rhyme sing along videos are the perfect tool for learning words and songs in two languages. 

Nick Jr. Master Music Playlist 🎶 Playlist: 
https://www.youtube.com/playlist?list=PL3qHjxSSl7AGNe2Ko4BxkwIsRioiHfabi

About Nick Jr: 
You can enjoy Nick Jr. shows and games everywhere you are. Watch full episodes of PAW Patrol, Shimmer and Shine, Blaze and the Monster Machines, Bubble Guppies, Team Umizoomi, Ricky Zoom, Peppa Pig, and more, anytime and anywhere, with the Nick Jr. App and at Nickjr.com.

Watch full episodes, play games, and more in the free Nick Jr. App and at NickJr.com.

iTunes: https://itunes.apple.com/us/app/nick-jr./id911115712?mt=8
Google Play: https://play.google.com/store/apps/details?id=com.nick.android.nickjr&hl=en
Amazon: https://www.amazon.com/Nickelodeon-Nick-Jr-Shows-Games/dp/B01LQP0EL2
NickJr.com: https://www.nickjr.com

Watch Paw Patrol, Blue’s Clues & You!, Bubble Guppies, Blaze and the Monster Machines, Ricky Zoom, Peppa Pig, Paddington and Dora and Friends! , and more weekdays on Nickelodeon or all week long on the Nick Jr. Channel: http://www.nickjr.com/tvschedule/

Stream full episodes for FREE in the Nick Jr. App on Roku and Apple TV or download episodes.

Follow Nick Jr:
WEBSITE: http://www.nickjr.com/
INSTAGRAM: https://www.instagram.com/nickjr
FACEBOOK: https://www.facebook.com/NickJ
TWITTER: https://twitter.com/nickjr

Blue's Clues & You 🐾 Old McDonald Nursery Rhymes w/ Josh & Blue  | Sing-Along | Nick Jr.
https://www.youtube.com/watch?v=c_z7AE6KT9k

Nick Jr.
https://www.youtube.com/nickjr",\'Nursery Rhymes\',true
47,f17PiDDI11E,"Wolfoo, Don't Make Lucy Cry - Let's Play Together - Learn Good Behavior for Kids | Wolfoo Channel","kids cartoons,Wolfoo channel,Wolfoo,cartoon for kids,video for kids,for kids,toddler,Wolfoo cartoon,kids playing,good behavior,good manners for kids,Wolfoo Don't Make Lucy Cry,Wolfoo learns good behaviour for kids,kids education,stories for kids,kids video,pretend play,kids animation,kids play,子供向け,キッズ,만화,woavid,2d cartoon,toys for kids,play with toys,preschool cartoons","Wolfoo, Don't Make Lucy Cry - Let's Play Together - Wolfoo Learns Good Behavior for Kids: Lucy was injured so she could not go out to play. So Wolfoo invites his friends into the room to play. But Wolfoo doesn't for Lucy into the room make Lucy extremely sad and cried. It turns out Wolfoo wants to make a surprise gift for Lucy. 
#WolfooChannel #Wolfoo #GoodBehavior #Goodmanners #Cartoon #KidsPlaying #Kids
The episodes in video:
02:57 Power of Friendship
06:17 Wolfoo Share School Lunch
09:32 Wolfoo and Colorful Talking Door
13:07 Angry or Happy? Wolfoo's feeling
16:20 Wolfoo Wants to Play with His Friends 
19:47 Don't Feel Jealous, Lucy 
23:25 Wolfoo! Stop Watching TV to Play with Lucy
27:05 Wolfoo admit his mistake
See more of:
WOA Kid Cartoon Videos - 2D: https://bit.ly/2J1v3fi
WOA Baby Cartoon Videos - 2D: https://bit.ly/2J10tlM
Wolfoo Indonesia: https://bit.ly/3nR9gG5
Wolfoo Tiếng Việt: https://bit.ly/3l3EBTX
Wolfoo en Español: https://bit.ly/3pWohZa
Wolfoo Russian: https://bit.ly/3pXpy1S

Our suggestion: 
BabyBus - Nursery Rhymes: https://bit.ly/3fs3U0Y
Like Nastya: https://bit.ly/39aM2Xe
Vlad and Niki: https://bit.ly/2UYQRKQ
Kids Diana Show: https://bit.ly/2UTXluP

All audio and visual content in this channel is owned by SCONNECT CO., LTD.,
License Certificate Music: audiojungle.net; epidemicsound.zendesk.com

---------------------
About us:
► Email: info@woanetwork.com 
► Facebook: https://goo.gl/xBxEhB 
► Twitter: https://goo.gl/ZXm6xU 
► Woanetwork: https://goo.gl/WyWN5w 
► TopShare: https://goo.gl/K1YSsV 
THANKS FOR WATCHING AND DON’T FORGET TO SUBSCRIBE!

CREDIT
Producer - Ly Tran
Director - An Nguyen
Scriptwriter - Bich Nguyen
Artist  - Tan Pham, Ngan Nguyen, Linh Pham
Animator - Linh Pham, Thuong Nguyen, Hieu Dinh, Hop Nguyen, Tuan Nguyen, Ngoc Nguyen, Nhung Nguyen
Compositor - Linh Nguyen, Nana, Son Nguyen",\'Nursery Rhymes\',true
48,FHFOO4s3DTk,Hickory Dickory Dock | Learn with Little Baby Bum | Nursery Rhymes for Babies | ABCs and 123s," yes yes playground song, kid songs,बेबी गाने, toddler songs, sing-along songs, children songs, rhymes for children, yes yes playground, best nursery rhymes, kindergarten songs,영어동요 모음, best kids songs, children learning, education, sing-along, playground song, songs for children, little baby bum,boo boo song, rhyme,बच्चे के गाने सीखना, kids song, kids video songs, nursery rhymes","We're available on Spotify!
https://open.spotify.com/playlist/05tdW3fw1NDaqVELGgYuWm?si=Z-alZcFWQGWFsJ1TX1TpSw

SUBSCRIBE for new videos every week! ►https://goo.gl/59WdSj
Watch More Little Baby Bum ►
Songs About Numbers, ABC's and shapes:
https://www.youtube.com/watch?v=wwdqK_XNBNM&list=PL0VE_cI7-AYRotjbI1cGFg8zscyzgFClS

LBB TV: 
https://www.youtube.com/watch?v=fQTDpa_c-nk&list=PL0VE_cI7-AYRx9Qbz5C0oQix0AO6YdCtw

LBB and friends:
https://www.youtube.com/watch?v=J3htU652mBY&list=PL0VE_cI7-AYSuxGdfT5N15Aks-y_HbNg7

Ten little animals | Counting for kids:
https://www.youtube.com/watch?v=lX2NvIQS8iM

ABC song:
https://www.youtube.com/watch?v=ezdzxieXJvc


Lyrics:
Hickory Dickory Dock
The mouse ran up the clock
The clock struck one
The mouse ran down 
Hickory Dickory Dock!

Hickory Dickory Dock
The mouse ran up the clock
The clock struck two
The mouse ran down 
Hickory Dickory Dock!

Hickory Dickory Dock
The mouse ran up the clock
The clock struck three
The mouse ran down 
Hickory Dickory Dock!

Hickory Dickory Dock
The mouse ran up the clock
The clock struck four
The mouse ran down 
Hickory Dickory Dock!

LittleBabyBum takes classic kids' songs and turns them into beautiful animations that sound great and are visually stunning too. We sincerely hope that you and your children will adore them.
#nurseryrhymes #littlebabybum",\'Nursery Rhymes\',true
49,76T_l2kt6zE,A Sailor Went To Sea | Nursery Rhymes & Songs for kids | by Nursery Beats,"turtle,sea,nursery rhyme,treasure,bone,dog,concert,boat,bunnies,happy,fun,funny,water mellon,A Sailor Went To Sea,child-friendly,family-friendly,children's song,treasure island,treasure chest,wolf,fox,cat,bear,goat,hippo,band,Nursery Beats,reggae,learn english,learn languages,dance,sing along,singalong,sailor song,traditional","The good old Nursery Rhyme with a pinch of reggae. Come to celebrate Bingo's birthday! Let's dance with the rabbits!

Visit our website and learn more about our band at http://nurserybeats.com/

Follow us on Instagram and Twitter:
https://www.instagram.com/nurserybeatsofficial/
https://twitter.com/Nursery_Beats

The song is available on Spotify, iTunes, Google Play Music, Deezer and other stores.

About the song:

""A Sailor Went to Sea is a children's nursery rhyme, clapping game and jump-rope rhyme. It was initially called 'My Father Went to Sea', before becoming more widely known as A Sailor Went to Sea. It is typically sung to the tune of The Sailor's Hornpipe.""
The song was parodied in an episode of VeggieTales as ""Some Veggies Went To Sea"".
The song appeared in ""Gloriana"", episode 10, season 1 of the Netflix drama The Crown.
(https://en.wikipedia.org/wiki/A_Sailor_Went_to_Sea) 

Lyrics

A sailor went to sea, sea, sea
To see what he could see, see, see
But all that he could see, see, see
Was the bottom of the deep blue sea, sea, sea

A sailor went to chop, chop, chop
To see what he could chop, chop, chop
But all that he could chop, chop, chop
Was the bottom of the deep blue chop, chop, chop

A sailor went to knee, knee, knee
To see what he could knee, knee, knee
But all that he could knee, knee, knee
Was the bottom of the deep blue knee, knee, knee

A sailor went to toe, toe, toe
To see what he could toe, toe, toe
But all that he could toe, toe, toe
Was the bottom of the deep blue toe, toe, toe

A sailor went to Timbuktu,
To see what he could Timbuktu
But all that he could Timbuktu
Was the bottom of the deep blue Timbuktu",\'Nursery Rhymes\',true
0,FPGOe7KnopI,Jingle Bells | Christmas Songs For Kids | Nursery Rhymes From Dave and Ava,"Jingle Bells (Composition),Christmas,Little Baby Bum,Children's Song,Merry Christmas,Dave and Ava,Dave and Ava Nursery Rhymes,Dave and Ava baby songs,Christmas songs,jingle bells,christmas carols,christmas song,christmas songs for kids,jingle bells song,kids christmas songs,christmas songs for children,christmas rhymes,christmas music for kids,christmas carols for kids,children christmas songs,childrens christmas songs,Carol,Christmas (Holiday)","📲 Download Dave and Ava's App for iOS ► http://bit.ly/DaveAndAvaiOS  and Android ► http://bit.ly/DaveAndAvaAndroid 
📲  

Jingle Bells – a new nursery rhyme (Christmas song for kids) from Dave and Ava! Get your elf hats and Santa beards and sing along with your little ones!
🎶  Watch 30-minute non-stop Christmas songs collection at - https://www.youtube.com/watch?v=Lj1p6ZfhqXA

🎶  Subscribe now for new videos https://www.youtube.com/DaveAndAva?sub_confirmation=1

If you like this video, share it https://www.youtube.com/watch?v=FPGOe7KnopI

Here is the all-time favorite Christmas song! Jingle Bells, Jingle Bells, jingle all the way! Oh, what fun it is to ride in a one-horse open sleigh!

Dave and Ava is a series of 3D animated nursery rhymes especially for young children, ages 1-6. Each episode features a toddler boy and a toddler girl dressed as a puppy and a kitten, and their animal friends.
Our nursery rhymes teach little ones ABCs, numbers, shapes, colors, and more!  

We are always happy to hear from you! Please share your feedback on our nursery rhymes in the comments, or through our social media profiles:

https://www.facebook.com/daveandavatv
https://twitter.com/daveandava 
https://instagram.com/daveandava
https://www.youtube.com/daveandava

Traditional. Arranged and adapted by Dave and Ava LTD © 2015. All rights reserved.",\'Nursery Rhymes\',true
2,-c-pm_6kvyU,Little Snowflake + More | Nursery Rhymes & Kids Songs | Super Simple Songs,"little snowflake,www.supersimplelearning.com,rhymes,toddlers,nursery,snow song,snowflake song for kids,nursery rhymes,preschool,snowflake song,snowman song,kids,kindergarten,super simple songs","Watch this video and MUCH more in the Super Simple App for iOS! ► http://apple.co/2nW5hPd

Puper Simple Plush Toys ►http://bit.ly/SuperSimplePlush
This original nursery rhyme from Super Simple Songs is a kids favorite around the world. Enjoy it here with more of your favorite Super Simple Songs for kids, including Jingle Jingle Little Bell, Twinkle Twinkle Little Star, and Sweet Dreams (Goodnight Song). 

Listen to Super Simple Songs on Spotify: https://spoti.fi/2ofnaZg
Listen to Super Simple Songs on Apple Music: https://apple.co/2pBcg0j
Or, just ask your smart speaker to play Super Simple Songs!

PARENTS AND TEACHERS: Thank you so much for watching Super Simple Songs with your families and/or students. If your young ones are watching without supervision, we recommend some of the following viewing options:
► SUPER SIMPLE APP -- http://bit.ly/SuperSimpleApp
Be the first to watch new Super Simple videos in the Super Simple App! Ad-free and designed for young learners.
► DOWNLOAD -- http://bit.ly/SuperSimpleShop
Videos from all Super Simple channels are available for purchase at the Super Simple online shop. You can also find some DVDs there.
► YOUTUBE KIDS -- http://bit.ly/You-Tube-Kids
Designed to make it safer and simpler for young ones to watch online video, YouTube Kids includes a suite of parental controls so you can tailor the experience to suit your family’s needs.
► AMAZON VIDEO
Are you an Amazon Prime member? Watch Super Simple videos ad-free on Amazon Prime Video. Just search for “Super Simple.”
► KHAN ACADEMY KIDS -- http://bit.ly/KhanKids-App
Super Simple has partnered with Khan Academy on their latest app designed for preschoolers. You’ll find Super Simple Songs worked into the curriculum throughout the app.
► PLAYKIDS -- http://bit.ly/Play-Kids
Do you have the PlayKids app? You can find many of our Super Simple Songs and programs in the app!

FREE SUPER SIMPLE TEACHING RESOURCES: http://bit.ly/SSFree-Resources

SOCIAL MEDIA:
Super Simple Newsletter Sign Up: http://bit.ly/SuperSimpleSignUp
Facebook: http://bit.ly/SuperSimpleFacebook
Instagram: http://bit.ly/SuperSimpleInsta
Twitter: http://bit.ly/SuperSimpleTwitter
Pinterest: http://bit.ly/SuperSimplePinterest

******
Song List:
Little Snowflake - 0:07:00
Jingle Jingle Little Bell - 0:02:22
Twinkle Twinkle Little Star - 0:04:34
My Teddy Bear - 0:07:03
Sweet Dreams (Goodnight Song) - 0:09:05
Skidamarink (Animated Version) - 0:11:58
I’m A Little Snowman - 0:14:14
The Bath Song - 0:15:32
Row Row Row Your Boat - 0:17:34
I See Something Blue - 0:19:28
Rain Rain Go Away - 0:22:18
The Alphabet Song (New) - 0:24:33
Mary Had A Kangaroo - 0:27:28
The Months Chant - 0:30:10
Put On Your Shoes - 0:32:26
The Shape Song #2 - 0:35:21
Uh-huh - 0:39:26
Do You Like Spaghetti Yogurt? - 0:04:58
Walking In The Jungle - 0:43:23
The Pinocchio - 0:46:49
Count And Move - 0:49:58
If You’re Happy - 0:51:08
Rock Scissors Paper Fingerplay #2 - 0:53:00
Ten In The Bed - 0:54:45
The Animals On The Farm - 0:57:16

Super Simple Songs® and Super Simple Learning® are registered trademarks of Super Simple Learning, Inc.",\'Nursery Rhymes\',true
